confidence,source,em,f1,bert
0.95,GlobalMedQA_EN,0.0,0.3076923076923077,0.543934166431427
0.9,GlobalMedQA_EN,0.0,0.2,0.6000159978866577
0.85,GlobalMedQA_EN,0.0,0.4000000000000001,0.7439716458320618
0.85,GlobalMedQA_EN,0.0,0.0,0.6018857955932617
0.75,GlobalMedQA_EN,1.0,1.0,1.0000004768371582
0.95,GlobalMedQA_EN,1.0,1.0,1.000000238418579
0.85,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.85,GlobalMedQA_EN,0.0,0.0,0.7332144975662231
0.85,GlobalMedQA_EN,0.0,0.0,0.7156266570091248
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.7853647470474243
0.55,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.92,GlobalMedQA_EN,0.0,0.28571428571428575,0.710618257522583
0.95,GlobalMedQA_EN,1.0,0.75,0.9999999403953552
0.4,GlobalMedQA_EN,0.0,0.5,0.8961926698684692
0.65,GlobalMedQA_EN,0.0,0.8888888888888888,0.9018378257751465
0.85,GlobalMedQA_EN,1.0,1.0,1.0
0.85,GlobalMedQA_EN,1.0,1.0,0.9999998211860657
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.8314051032066345
0.85,GlobalMedQA_EN,0.0,0.3333333333333333,0.9214146137237549
0.95,GlobalMedQA_EN,1.0,1.0,0.9999997019767761
0.7,GlobalMedQA_EN,0.0,0.0,0.5891328454017639
0.95,GlobalMedQA_EN,1.0,1.0,1.000000238418579
0.95,GlobalMedQA_EN,0.0,0.0,0.7256489992141724
0.35,GlobalMedQA_EN,0.0,0.0,0.6253705024719238
0.85,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.75,GlobalMedQA_EN,1.0,1.0,0.9999998807907104
0.55,GlobalMedQA_EN,0.0,0.0,0.676569402217865
0.75,GlobalMedQA_EN,0.0,0.0,0.6729080677032471
0.85,GlobalMedQA_EN,0.0,0.0,0.5365837216377258
0.75,GlobalMedQA_EN,1.0,1.0,0.9999998211860657
0.95,GlobalMedQA_EN,0.0,0.5,0.8952708840370178
0.95,GlobalMedQA_EN,1.0,1.0,0.9999998807907104
0.85,GlobalMedQA_EN,0.0,0.0,0.828864336013794
0.85,GlobalMedQA_EN,1.0,1.0,1.0
0.85,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.85,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.45,GlobalMedQA_EN,1.0,1.0,1.0
0.85,GlobalMedQA_EN,0.0,0.0,0.5778918862342834
0.9,GlobalMedQA_EN,1.0,1.0,1.0
0.85,GlobalMedQA_EN,0.0,0.28571428571428575,0.6926605105400085
0.85,GlobalMedQA_EN,1.0,1.0,1.0
0.85,GlobalMedQA_EN,1.0,1.0,1.0
0.85,GlobalMedQA_EN,1.0,0.8888888888888888,1.0
0.85,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.7,GlobalMedQA_EN,0.0,0.2,0.6796395182609558
0.9,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.85,GlobalMedQA_EN,0.0,0.3333333333333333,0.9093318581581116
0.9,GlobalMedQA_EN,0.0,0.4615384615384615,0.6841651797294617
0.85,GlobalMedQA_EN,1.0,1.0,1.0
0.45,GlobalMedQA_EN,0.0,0.28571428571428575,0.7252613306045532
0.85,GlobalMedQA_EN,0.0,0.8333333333333334,0.9197602272033691
0.85,GlobalMedQA_EN,1.0,1.0,1.0
0.9,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.55,GlobalMedQA_EN,0.0,0.0,0.7186448574066162
0.85,GlobalMedQA_EN,1.0,1.0,1.0
0.55,GlobalMedQA_EN,0.0,0.0,0.644818127155304
0.85,GlobalMedQA_EN,0.0,0.3636363636363636,0.6761689186096191
0.42,GlobalMedQA_EN,0.0,0.0,0.6455950736999512
0.5,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.7720159292221069
0.85,GlobalMedQA_EN,0.0,0.0,0.737864077091217
0.7,GlobalMedQA_EN,0.0,0.0,0.7682597041130066
0.85,GlobalMedQA_EN,1.0,1.0,1.0
0.85,GlobalMedQA_EN,1.0,1.0,1.0
0.7,GlobalMedQA_EN,1.0,1.0,1.0
0.45,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.85,GlobalMedQA_EN,0.0,0.0,0.748790979385376
0.9,GlobalMedQA_EN,1.0,1.0,1.0
0.85,GlobalMedQA_EN,0.0,0.0,0.5940170884132385
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.85,GlobalMedQA_EN,0.0,0.0,0.7109365463256836
0.85,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.85,GlobalMedQA_EN,0.0,0.0,0.6376107335090637
0.85,GlobalMedQA_EN,0.0,0.6666666666666666,0.9647879600524902
0.55,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.85,GlobalMedQA_EN,0.0,0.5,0.934051513671875
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.85,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.786727249622345
0.85,GlobalMedQA_EN,0.0,0.0,0.60172039270401
0.75,GlobalMedQA_EN,1.0,1.0,1.0
0.85,GlobalMedQA_EN,1.0,1.0,1.0
0.5,GlobalMedQA_EN,0.0,0.0,0.6783449053764343
0.85,GlobalMedQA_EN,0.0,0.3333333333333333,0.8742779493331909
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.85,GlobalMedQA_EN,1.0,1.0,1.0
0.85,GlobalMedQA_EN,1.0,1.0,1.0
0.05,GlobalMedQA_EN,0.0,0.0,0.6093605160713196
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,0.0,0.0,0.6286708116531372
0.85,GlobalMedQA_EN,0.0,0.0,0.7365299463272095
0.65,GlobalMedQA_EN,0.0,0.0,0.8559105396270752
0.8,GlobalMedQA_EN,1.0,1.0,1.0
0.5,GlobalMedQA_EN,1.0,1.0,1.0
0.15,GlobalMedQA_EN,0.0,0.058823529411764705,0.4884980022907257
0.7,GlobalMedQA_EN,1.0,1.0,0.9999998807907104
0.55,GlobalMedQA_EN,1.0,1.0,1.0
0.05,GlobalMedQA_EN,0.0,0.28571428571428575,0.7454679608345032
0.85,GlobalMedQA_EN,0.0,0.4,0.7245422005653381
