confidence,source,em,f1,bert
0.95,GlobalMedQA_EN,0.0,0.0,0.6480709314346313
0.85,GlobalMedQA_EN,0.0,0.0,0.6862698793411255
0.95,GlobalMedQA_EN,0.0,0.3333333333333333,0.7496243119239807
0.95,GlobalMedQA_EN,0.0,0.0,0.6292417049407959
0.95,GlobalMedQA_EN,0.0,0.28571428571428575,0.7001195549964905
0.95,GlobalMedQA_EN,0.0,0.6666666666666666,0.9088815450668335
0.85,GlobalMedQA_EN,0.0,0.0,0.6703006029129028
0.95,GlobalMedQA_EN,1.0,1.0,1.0000001192092896
0.9,GlobalMedQA_EN,1.0,1.0,0.9999999403953552
0.85,GlobalMedQA_EN,1.0,1.0,1.0
0.95,GlobalMedQA_EN,1.0,1.0,1.0
0.85,GlobalMedQA_EN,0.0,0.28571428571428575,0.8059837818145752
0.95,GlobalMedQA_EN,0.0,0.0,0.5511297583580017
0.95,GlobalMedQA_EN,0.0,0.0,0.662187933921814
0.85,GlobalMedQA_EN,0.0,0.3333333333333333,0.8499727249145508
0.9,GlobalMedQA_EN,0.0,0.0,0.6851673722267151
0.95,GlobalMedQA_EN,0.0,0.0,0.8040327429771423
0.85,GlobalMedQA_EN,1.0,1.0,1.0
